LONGITUDE,LATITUDE,CELL_RSRP,CELL_RSRQ,CELL_SINR,CELL_CELLID,зЪЙмаЁЧјКХ,ИњзйЧјТы,ЧјЯи
121.1472764,30.00116383,-95.33333333,-12.66666667,-0.033333333,103032321,103032321,26566,грвІ
121.137767,30.058116,-84,-10,0.6,103184385,103184385,26562,грвІ
121.1041234,30.02437505,-88.4,-14,1.12,156496002,156496002,26566,грвІ
121.1040752,30.0243195,-88.4,-14.6,-1.56,81019011,81019011,26566,грвІ
121.1045671,30.01906169,-96,-14,-2.4,103031041,103031041,26566,грвІ
121.1045654,30.01920721,-94.88888889,-13.22222222,-0.4,103031041,103031041,26566,грвІ
121.081511,30.161764,-99,-12.33333333,1.466666667,197989889,197989889,26696,грвІ
121.081644,30.16161,-99,-13,2.466666667,197989889,197989889,26696,грвІ
121.0861361,30.05700906,-87.6,-12.3,2.96,156777091,156777091,26699,грвІ
121.1408558,30.0484139,-96,-12,2,213951553,213951553,26562,грвІ
121.141902,30.048618,-81.5,-10.75,1.75,213949507,213949507,26562,грвІ
121.0151147,30.18175311,-95.66666667,-10.33333333,0,186896899,186896899,22720,грвІ
121.036436,30.08329,-98,-12,1,265171073,265171073,26699,грвІ
121.0409318,30.0836126,-98,-13.5,-0.2,265171073,265171073,26699,грвІ
121.0417074,30.08348479,-98,-14,-2,265171073,265171073,26699,грвІ
121.051789,30.079569,-98,-14,-2,265171073,265171073,26699,грвІ
121.1843914,30.06086521,-81,-13,-0.2,152116098,152116098,22342,грвІ
121.0968217,30.13521179,-94,-12.33333333,1.866666667,214459201,214459201,26696,грвІ
121.1189604,30.01029044,-97.33333333,-7.333333333,1.366666667,156697734,156697734,26566,грвІ
121.1411268,30.0296365,-87,-8,-4,208322113,208322113,22604,грвІ
121.1408387,30.02938893,-87,-8,-4,208322113,208322113,22604,грвІ
121.1407185,30.02896281,-88,-7,-4,208322113,208322113,22604,грвІ
121.1407647,30.02887695,-87,-6,-4,156567172,156567172,22604,грвІ
121.141473,30.043918,-89,-9,1,189047811,189047811,26564,грвІ
121.1412963,30.04388364,-90,-9.666666667,0.333333333,189047811,189047811,26564,грвІ
121.1413494,30.04379598,-89.5,-12,-4,156318849,156318849,26562,грвІ
121.1413328,30.0438907,-91.66666667,-12,-3,102996482,102996482,26562,грвІ
121.114916,30.157905,-98,-10,-1.666666667,186912003,186912003,26696,грвІ
121.115238,30.160003,-80,-10,-4,186912003,186912003,26696,грвІ
121.1137554,30.15803847,-85,-10,-4,152553603,152553603,26696,грвІ
121.1138753,30.15757668,-87.33333333,-10,-1.333333333,156778371,156778371,26696,грвІ
121.1142985,30.15745226,-90,-10,0,157135235,157135235,26696,грвІ
121.1109635,30.03759996,-91.71428571,-6.857142857,2.814285714,208496450,208496450,26562,грвІ
121.1109461,30.03755493,-93,-10.77777778,0.888888889,208496450,208496450,26562,грвІ
121.1109654,30.03758355,-93.75,-14,-3.25,80930945,80930945,26562,грвІ
121.0764648,30.11324097,-92,-13,0.2,188935938,188935938,26696,грвІ
121.2494717,29.99135105,-91.16666667,-11,2.1,81098113,81098113,26399,грвІ
121.2494913,29.99131304,-93.6,-13.6,-2.04,81098114,81098114,26399,грвІ
121.2495017,29.99131639,-93.75,-13.5,-2.3,188814850,188814850,26399,грвІ
121.0944954,30.14363365,-97.2,-11.8,2,197924355,197924355,26696,грвІ
121.140843,30.149048,-81,-15,-2,103185409,103185409,26695,грвІ
121.059283,30.078927,-89.5,-13.75,-2.65,186823681,186823681,26699,грвІ
121.059283,30.078927,-90.5,-12,2.6,186769409,186769409,26699,грвІ
121.059283,30.078927,-89,-17.75,-5.85,186823684,186823684,26699,грвІ
121.139789,30.042824,-87.9,-11.4,2.88,189047811,189047811,26564,грвІ
121.0518378,30.17084717,-92,-13,-1.4,186896643,186896643,22720,грвІ
121.1013614,30.04204391,-91.55555556,-6.333333333,2.444444444,152062849,152062849,26699,грвІ
121.1590446,30.00689399,-85,-10,2.6,186986242,186986242,22604,грвІ
121.158473,30.008324,-94,-13,-3.8,81097864,81097864,26566,грвІ
121.1066824,30.05041897,-84.5,-11.5,-0.5,152062850,152062850,26699,грвІ
121.187994,30.016506,-99,-13,-1,156601729,156601729,26566,грвІ
121.1249824,30.15994655,-92.71428571,-11.57142857,-0.085714286,156774017,156774017,26696,грвІ
120.970692,30.165176,-93,-18,-9.2,214833987,214833987,22720,грвІ
121.0928502,30.08707468,-93.6,-9.1,1.24,81155459,81155459,26699,грвІ
121.1768001,30.0616394,-94,-11,2,214753601,214753601,22342,грвІ
121.167434,30.017146,-87,-16,-2.8,156775810,156775810,22604,грвІ
121.1606215,30.06198107,-81,-12,-2,189007107,189007107,22342,грвІ
121.1607188,30.06197456,-80,-9,1.2,189006593,189006593,26562,грвІ
121.1607338,30.06193289,-80,-9,1.2,103427587,103427587,22342,грвІ
121.3740882,29.9823986,-98.9,-11.9,-1.72,214232130,214232130,26399,грвІ
121.1528618,30.0427402,-88.8,-5.3,2.7,188896258,188896258,26564,грвІ
121.1608466,30.01806342,-84,-16,0,157260422,157260422,22604,грвІ
121.086261,30.160788,-88,-10,2,157181577,157181577,22344,грвІ
120.9902947,30.08162288,-97.5,-12.1,0.35,189064451,189064451,26699,грвІ
120.9963764,30.16772783,-92,-8.7,2.7,186915331,186915331,22720,грвІ
121.1544621,30.16359212,-88,-9,2.5,102991106,102991106,26695,грвІ
121.106883,30.049448,-79.33333333,-7.833333333,1.666666667,156873089,156873089,26699,грвІ
121.106883,30.049448,-80,-7,0,152062850,152062850,26699,грвІ
121.106883,30.049448,-85,-7,0,156873091,156873091,26699,грвІ
121.030099,30.170036,-97,-11,-7,81154695,81154695,22720,грвІ
121.0329045,30.17294515,-94,-10,-4,81154695,81154695,22720,грвІ
121.0329045,30.17294515,-96,-8,2.666666667,81154689,81154689,22720,грвІ
121.148661,30.02890272,-86,-12,0,152056193,152056193,22604,грвІ
121.1694651,30.06265978,-96.5,-8,-1.5,156406657,156406657,22342,грвІ
121.398655,30.055819,-98.5,-11.5,-0.5,186905089,186905089,26399,грвІ
120.995492,30.068953,-89.4,-11.7,1.42,157056898,157056898,26699,грвІ
121.1428933,30.04579678,-90.5,-11,1.35,213952322,213952322,26562,грвІ
120.9634333,30.11024512,-91.5,-11.6,0.72,81018242,81018242,22720,грвІ
121.054809,30.172514,-88,-13,-7.2,119923907,119923907,22720,грвІ
121.1279085,30.03293213,-87,-13,1.6,208187201,208187201,22604,грвІ
121.145245,30.165504,-89.66666667,-12.66666667,-1.066666667,214456897,214456897,26695,грвІ
120.992585,30.159479,-94,-11.5,2.1,193245185,193245185,22720,грвІ
121.1655362,30.0710442,-90,-12,0,103006467,103006467,22342,грвІ
121.0307741,30.16887621,-97,-9,-1,198066433,198066433,22720,грвІ
121.177598,30.024443,-95,-11.5,2.9,193311491,193311491,22604,грвІ
121.177598,30.024443,-96.875,-13.25,2.775,152553345,152553345,22604,грвІ
121.237256,29.981011,-94,-13,2.6,186764803,186764803,26399,грвІ
121.295962,29.98563349,-98.71428571,-13.42857143,1.457142857,156526211,156526211,26399,грвІ
121.120082,30.024665,-99,-19,-2.6,152493954,152493954,26566,грвІ
121.120082,30.024665,-93.66666667,-12,0.466666667,156496001,156496001,26566,грвІ
121.116369,30.018975,-93.8,-13,1.52,156496001,156496001,26566,грвІ
121.116369,30.018975,-96,-17,-3,152493954,152493954,26566,грвІ
121.0586553,30.15931212,-99,-13,1,102988034,102988034,22720,грвІ
121.163621,30.053113,-98,-13,-12,103004420,103004420,26562,грвІ
121.1433133,30.15787869,-92,-11,0.6,102993665,102993665,26695,грвІ
121.100709,30.10351539,-99.5,-12,-4,81015681,81015681,26696,грвІ
121.0585239,30.08078498,-90.4,-11,-1,214458434,214458434,26699,грвІ
120.985683,30.177954,-97,-13,-7.4,186819329,186819329,22720,грвІ
121.111963,30.167111,-99.5,-12.5,2.9,156373377,156373377,26696,грвІ
121.1248839,30.05165771,-76,-10,0,156897665,156897665,26562,грвІ
121.1248839,30.05165771,-81,-10,0,156897665,156897665,26562,грвІ
121.1357387,30.05306803,-83,-10,0,102995970,102995970,26562,грвІ
121.1835297,30.02771946,-93,-9.6,-4.85,265185410,265185410,22604,грвІ
120.983581,30.1718831,-96.1,-9.1,1.1,81022083,81022083,22720,грвІ
121.1812383,30.06909315,-97,-9,2.6,198050305,198050305,22342,грвІ
121.0535125,30.2239704,-98,-12,1,80914818,80914818,22344,грвІ
121.0535119,30.22397172,-98,-12.66666667,0.133333333,186898691,186898691,22344,грвІ
121.1286898,30.16233209,-92,-11,-1,102990084,102990084,26696,грвІ
121.032245,30.171876,-96,-14,-2.7,186820866,186820866,22720,грвІ
121.1439341,30.09422526,-93.25,-10.5,-1.25,186982914,186982914,26696,грвІ
121.1438175,30.09418864,-94,-12,-1,156374149,156374149,26696,грвІ
121.1780227,30.10506239,-97,-12,2,157127810,157127810,26696,грвІ
120.9784259,30.16149016,-98,-13,-0.933333333,214833986,214833986,22720,грвІ
120.9784417,30.16181487,-92.33333333,-14.33333333,-2,186894851,186894851,22720,грвІ
120.9784421,30.16181505,-92,-11,1,214257474,214257474,22720,грвІ
121.199994,30.155445,-84,-9,0.2,209814594,209814594,26695,грвІ
121.200157,30.15713,-80,-10,0.6,209814594,209814594,26695,грвІ
121.1534866,30.08866835,-90,-18,-6,186981379,186981379,26700,грвІ
121.1530623,30.08867242,-91,-18,-6,186981390,186981390,26700,грвІ
121.1524615,30.08879367,-94,-18,-6,186981390,186981390,26700,грвІ
121.1518408,30.08892415,-90,-18,-6,156779651,156779651,26700,грвІ
121.0873933,30.05489485,-93.5,-11.5,2.35,188935681,188935681,26699,грвІ
121.091679,30.04010625,-87.25,-15.25,-4.5,208415810,208415810,26699,грвІ
121.092058,30.042993,-87,-16,-4.6,208415810,208415810,26699,грвІ
121.093873,30.039743,-87,-16,-4.6,208415810,208415810,26699,грвІ
121.094261,30.04221,-87,-16,-4.6,208415810,208415810,26699,грвІ
121.096778,30.042224,-87,-16,-4.6,208415810,208415810,26699,грвІ
121.1527063,30.05587355,-96.75,-8,0.25,189041155,189041155,26562,грвІ
121.163989,30.04551468,-97,-11.33333333,0.066666667,193215241,193215241,26562,грвІ
121.16407,30.045388,-99.5,-10.5,0.15,186649859,186649859,26564,грвІ
121.16417,30.045521,-97,-11,-0.2,186649859,186649859,26564,грвІ
121.16417,30.045521,-99,-11,1.6,213956162,213956162,26562,грвІ
121.167173,30.014819,-91.6,-12,1.12,152380289,152380289,22604,грвІ
121.167165,30.022361,-90,-12,0.6,152314497,152314497,22604,грвІ
121.1527829,30.05589548,-96.11111111,-8.777777778,-2.888888889,156460161,156460161,26562,грвІ
121.1475626,30.0433357,-95.66666667,-8,2,265052036,265052036,26564,грвІ
121.1475629,30.04333605,-98,-8,-1,81211521,81211521,26564,грвІ
121.147424,30.043738,-96,-9,2,208319554,208319554,26564,грвІ
121.169029,30.025937,-96,-15.5,-2.6,265172609,265172609,22604,грвІ
121.3539511,29.92647631,-92.5,-9,2,186765570,186765570,22605,грвІ
121.141992,30.163007,-80,-11,2.6,214457153,214457153,26695,грвІ
121.0239094,30.16234373,-93.3,-8.4,0.7,264923013,264923013,22720,грвІ
121.147043,30.03771915,-94.2,-9,2,193404929,193404929,26562,грвІ
120.9639315,30.1319298,-98,-11,2.8,208613443,208613443,22720,грвІ
120.9639328,30.1319298,-98,-13,-6,156603009,156603009,22720,грвІ
121.003986,30.074816,-86.5,-9.5,2.85,186770179,186770179,26699,грвІ
121.0359774,30.17325209,-92.88888889,-11.55555556,-0.644444444,81154689,81154689,22720,грвІ
121.0359757,30.17326362,-92,-13,-2.4,81154433,81154433,22720,грвІ
121.172688,30.154247,-99,-10,2.666666667,152380033,152380033,26695,грвІ
121.0163303,30.16997342,-97,-14,1.2,119747521,119747521,22720,грвІ
121.1111854,30.03747423,-88,-9,2,208496450,208496450,26562,грвІ
121.1829236,30.0036948,-87.4,-12.1,1.98,81220481,81220481,26566,грвІ
121.095813,30.06208,-88,-6,2,156333703,156333703,26699,грвІ
121.0970399,30.07208611,-90.77777778,-6.111111111,-0.222222222,156333703,156333703,26699,грвІ
120.9979173,30.0759786,-90,-13,1.25,157056897,157056897,26699,грвІ
121.127181,30.04833,-91,-13,1,208696131,208696131,26562,грвІ
121.1270795,30.04836046,-93,-13,1,156318849,156318849,26562,грвІ
121.1270795,30.04836046,-85,-13,1,213957187,213957187,26562,грвІ
121.1270795,30.04836046,-85,-15,-3,208197188,208197188,26562,грвІ
121.127139,30.048237,-89,-15,-3,208197185,208197185,26562,грвІ
121.127139,30.048237,-93,-15,-3,156897669,156897669,26562,грвІ
121.160136,30.162982,-95.5,-13,-1.2,197925123,197925123,26695,грвІ
121.3007498,30.0338311,-94.7,-12.8,0.38,214463041,214463041,26399,грвІ
121.156326,30.014971,-83,-11,0,81097857,81097857,26566,грвІ
121.1563304,30.01488622,-83.66666667,-11,0.333333333,81097857,81097857,26566,грвІ
121.1870193,30.04774523,-78,-11,0,198176257,198176257,26562,грвІ
121.1611003,30.0190285,-90.83333333,-11.33333333,1.333333333,213951809,213951809,22604,грвІ
121.1610577,30.01901567,-91,-12,-1,214917699,214917699,22604,грвІ
121.182068,30.06073,-93,-11,2,156663172,156663172,22342,грвІ
121.181839,30.059991,-94,-11,2,156663172,156663172,22342,грвІ
121.140902,30.051836,-94.5,-13.5,0.35,188888065,188888065,26562,грвІ
121.165029,30.06237929,-97,-10,0.5,189006342,189006342,22342,грвІ
121.1579858,30.01131917,-80,-10,-1,198057475,198057475,22604,грвІ
121.161307,30.00142225,-85,-10,2.2,157137794,157137794,26566,грвІ
121.1241934,30.167382,-96.2,-10.9,-1.4,102990083,102990083,26696,грвІ
120.958971,30.12624,-98,-12,2.6,156441219,156441219,22720,грвІ
120.9561608,30.12448339,-94.88888889,-12.11111111,2.288888889,156441219,156441219,22720,грвІ
121.1278008,30.09420071,-94.7,-11.7,2,214276675,214276675,26696,грвІ
120.978759,30.18541572,-94,-11,2.3,186893313,186893313,22720,грвІ
121.0921467,30.13095735,-99.9,-11.8,2.26,208321858,208321858,26696,грвІ
121.138162,30.048704,-77,-11,0,189070595,189070595,26562,грвІ
121.2215155,30.03832585,-98.88888889,-10,-0.666666667,186883845,186883845,26399,грвІ
121.081996,30.240432,-94.4,-11.7,2.7,81016961,81016961,22344,грвІ
121.1022807,30.00895929,-94.28571429,-12.42857143,0.714285714,103031042,103031042,26566,грвІ
121.134343,30.151577,-92,-13,1.4,81018753,81018753,26696,грвІ
121.13434,30.150417,-92,-13,1.4,81018753,81018753,26696,грвІ
121.134472,30.150958,-87,-12,1.8,103026436,103026436,26696,грвІ
121.1343755,30.15084917,-96.83333333,-14,-0.866666667,152484228,152484228,26695,грвІ
121.23796,29.984657,-93,-9,1.6,186764546,186764546,26399,грвІ
121.1601255,30.030425,-94.1,-10.1,2.8,189004034,189004034,22604,грвІ
120.9996381,30.15053629,-96.42857143,-7.857142857,2,152490628,152490628,22720,грвІ
120.994751,30.068807,-97.7,-12.4,2.88,157056899,157056899,26699,грвІ
121.183004,30.032548,-85,-10,2,188936453,188936453,22604,грвІ
121.183004,30.032548,-79,-6,-1,265185410,265185410,22604,грвІ
121.1667117,30.01629937,-93,-13,2.7,156775810,156775810,22604,грвІ
121.1782799,30.06653293,-84,-10,-2,188937987,188937987,22342,грвІ
121.1782799,30.06653293,-84,-10,-2,188937989,188937989,22342,грвІ
121.1782799,30.06653293,-94,-10,2,214456641,214456641,22342,грвІ
121.178062,30.066092,-98,-10,2,152394113,152394113,22342,грвІ
121.178062,30.066092,-94,-12,1,188937992,188937992,22342,грвІ
121.178329,30.066986,-94,-14,-2.5,198050310,198050310,22342,грвІ
121.178329,30.066986,-95,-16,-6,152394113,152394113,22342,грвІ
120.988995,30.153743,-94,-13,0.6,186812673,186812673,22720,грвІ
121.2028952,30.14139694,-87.83333333,-14.33333333,-0.8,156441986,156441986,26695,грвІ
121.2029036,30.14140028,-87,-12,-3,186821889,186821889,26696,грвІ
121.2029039,30.14140028,-91,-12,-2.6,186821891,186821891,26696,грвІ
121.200692,30.137886,-85,-14,-1.8,156441986,156441986,26695,грвІ
121.200692,30.137886,-91,-15,1.2,186821891,186821891,26696,грвІ
121.1892757,30.00214925,-81,-14,-4,103032577,103032577,26566,грвІ
121.1925556,30.00186876,-82,-14,-4,103032577,103032577,26566,грвІ
121.195784,30.00138129,-85,-12,-2,103198211,103198211,26566,грвІ
121.1989483,30.00083632,-89,-12,-2,214835266,214835266,26566,грвІ
121.2021058,30.00013889,-90,-12,-2,214835266,214835266,26566,грвІ
121.2076535,29.99849447,-93,-14,-7,103032835,103032835,26566,грвІ
121.2105089,29.99750136,-78,-6,2,103032833,103032833,26566,грвІ
121.2133765,29.99651259,-80,-6,2,152121987,152121987,26566,грвІ
121.2163197,29.99554986,-95,-6,2,152490886,152490886,26399,грвІ
121.150692,30.056207,-93,-11,2,156610177,156610177,26562,грвІ
121.1505986,30.05617039,-91.5,-8,1.5,156610177,156610177,26562,грвІ
121.0599654,30.04321651,-92.83333333,-7.5,1.5,265184897,265184897,26699,грвІ
121.0599385,30.04316406,-93.5,-9.5,1.25,81022339,81022339,26699,грвІ
121.1562261,30.09073076,-96.83333333,-14.83333333,-2.366666667,198157313,198157313,26700,грвІ
121.083591,30.161881,-98.66666667,-12,2.333333333,208321602,208321602,22344,грвІ
121.083515,30.162108,-94,-15,-13,186911747,186911747,26696,грвІ
121.143083,30.092992,-98,-10,-18.4,103185153,103185153,26696,грвІ
121.143083,30.093291,-99,-15,1.6,156374146,156374146,26696,грвІ
121.1410097,30.04784614,-95,-13,1.2,102997251,102997251,26562,грвІ
121.140955,30.04782136,-95.66666667,-12.66666667,7.40E-17,102997251,102997251,26562,грвІ
121.1409389,30.04780152,-97.25,-11.75,2.2,188888065,188888065,26562,грвІ
121.0490209,30.15877942,-98,-13,1.4,198066693,198066693,22720,грвІ
121.158323,30.082621,-73.5,-9,2.05,103711233,103711233,26700,грвІ
121.156839,30.084068,-87,-11,0.2,80864385,80864385,26700,грвІ
121.1728733,30.02108181,-80,-13,2.8,152393857,152393857,26399,грвІ
121.0356193,30.18338967,-94,-10.66666667,2.333333333,81153154,81153154,22344,грвІ
121.0355745,30.18363115,-91.33333333,-7.666666667,0.666666667,81153157,81153157,22344,грвІ
121.1538065,30.07172046,-85.66666667,-11,-2.666666667,198061826,198061826,26700,грвІ
121.1538,30.0716745,-87,-14,-4,208554305,208554305,22342,грвІ
121.1538371,30.07172987,-86,-12,-3,198061827,198061827,26700,грвІ
121.1917659,30.16645203,-88.9,-8.8,2.7,102992385,102992385,26695,грвІ
121.15515,30.088836,-81,-9,0,189083908,189083908,26700,грвІ
121.0767157,30.1692916,-87.11111111,-7,2.777777778,213969990,213969990,22344,грвІ
121.0767744,30.16925049,-88,-8,-1,213969990,213969990,22344,грвІ
121.1569588,30.04111057,-91,-11.5,2.5,189005060,189005060,26564,грвІ
121.1522281,30.0504598,-98.5,-14,2.1,103471366,103471366,26562,грвІ
121.1700622,30.08588044,-92,-11,1,188894721,188894721,26700,грвІ
121.1703499,30.08418511,-92,-11,1,188894721,188894721,26700,грвІ
121.154119,30.090838,-92,-14,-5.8,198059009,198059009,26700,грвІ
121.155601,30.09055786,-98,-13.5,0.5,156779649,156779649,26700,грвІ
121.1561838,30.09046549,-99,-16,2,152315778,152315778,26700,грвІ
121.1566075,30.09039795,-95,-11,-1.2,156447361,156447361,26700,грвІ
121.1592718,30.02949521,-92.8,-8.4,1.5,208319810,208319810,22604,грвІ
121.139229,29.997846,-94,-11.5,1.7,156442753,156442753,26566,грвІ
121.139558,29.997773,-94.33333333,-12.16666667,1.766666667,156442753,156442753,26566,грвІ
121.143217,30.160747,-92,-12,-3,214248515,214248515,26695,грвІ
121.143217,30.160747,-93,-12,-3,214457153,214457153,26695,грвІ
